kind,etag,id,channel_id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,snippet.defaultAudioLanguage,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.tags,snippet.defaultLanguage
youtube#video,AJa3OZQE1UMCWt21z_AoQM_qd7w,IgIW5JLrOS0,UCgx_iANJu2vdqaVldHn94vg,2022-09-11T14:23:31Z,UCgx_iANJu2vdqaVldHn94vg,Perfect by Ed Sheeran | Arr. Peter Buka (Emotional Piano),"This is the Final video in the series of learning Perfect by Ed Sheeran Arranged by Peter Buka. This is in my opinion one of the best arrangements of the peice and I hope you like it as much as I like playing it. 

If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Appreciate the support :)

I tried to use multiple camera angles this time, if you think its better or have any other suggestions on how I can improve my video quality make sure to let me know in the comments and I will try my best to read them all and do as much as I can!





#perfect #peterbuka #edsheeran",https://i.ytimg.com/vi/IgIW5JLrOS0/default.jpg,120,90,https://i.ytimg.com/vi/IgIW5JLrOS0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/IgIW5JLrOS0/hqdefault.jpg,480,360,https://i.ytimg.com/vi/IgIW5JLrOS0/sddefault.jpg,640,480,https://i.ytimg.com/vi/IgIW5JLrOS0/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,Perfect by Ed Sheeran | Arr. Peter Buka (Emotional Piano),"This is the Final video in the series of learning Perfect by Ed Sheeran Arranged by Peter Buka. This is in my opinion one of the best arrangements of the peice and I hope you like it as much as I like playing it. 

If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Appreciate the support :)

I tried to use multiple camera angles this time, if you think its better or have any other suggestions on how I can improve my video quality make sure to let me know in the comments and I will try my best to read them all and do as much as I can!





#perfect #peterbuka #edsheeran",en-GB,497,33,0,11,"['tdunc piano', 'piano', 'piano cover', 'ed sheeran perfect tutorial', 'ed sheeran perfect cover', 'ed sheeran perfect', 'ed sheeran perfect piano tutorial', 'ed sheeran perfect instrumental', 'perfect instrumental', 'ed sheeran instrumental', 'ed sheeran perfect pianist', 'ed sheeran piano cover', 'ed sheeran perfect piano cover', 'ed sheeran beyonce perfect', 'ed sheeran beyonce perfect piano', 'ed sheeran', 'peter buka', 'perfect', 'peter buka piano', 'peter bence', 'piano music', 'shape of you', 'piano cover songs']",
youtube#video,Oj2C9-5lh7Xg5Iv_xWdL6RL0d-w,orCCCBoDCgo,UCgx_iANJu2vdqaVldHn94vg,2022-08-31T20:29:16Z,UCgx_iANJu2vdqaVldHn94vg,Learning Patrik Pietschmann's HARDEST Cover | The FINALE,"I promise this is the last time I post a video on this cover for a while but It has to be my favourite to play and I've enjoyed learning it over the last few weeks :) I hope you like the cover as much as I do.
If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Appreciate the support :)

01:30 My favourite part!!

#patrikpietschmann #pianocover #overwatch",https://i.ytimg.com/vi/orCCCBoDCgo/default.jpg,120,90,https://i.ytimg.com/vi/orCCCBoDCgo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/orCCCBoDCgo/hqdefault.jpg,480,360,https://i.ytimg.com/vi/orCCCBoDCgo/sddefault.jpg,640,480,https://i.ytimg.com/vi/orCCCBoDCgo/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,Learning Patrik Pietschmann's HARDEST Cover | The FINALE,"I promise this is the last time I post a video on this cover for a while but It has to be my favourite to play and I've enjoyed learning it over the last few weeks :) I hope you like the cover as much as I do.
If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Appreciate the support :)

01:30 My favourite part!!

#patrikpietschmann #pianocover #overwatch",en-GB,570,25,0,3,"['tdunc piano', 'piano', 'piano cover', 'How to play overwatch on piano', 'how to play overwatch', 'overwatch theme on piano', 'patrik', 'patrik pietschmann', 'pietschmann cover', 'hardest piano cover', 'hard piano', 'complicated piano piece', 'piano progress', 'seven days', 'impossible piano', 'overwatch theme piano easy', 'peter buka', 'overwatch', 'main theme', 'piano version', 'sheet music', 'overwatch piano cover', 'overwatch cover', 'piano cover of overwatch', 'piano cover of overwatch main theme', 'overwatch piano']",
youtube#video,ExgMrUwFzHWNYdJVbFexguYkRFM,CHRihdlahFo,UCgx_iANJu2vdqaVldHn94vg,2022-08-30T15:18:52Z,UCgx_iANJu2vdqaVldHn94vg,Trying to play VICTORY arr. Patrik Pietschmann in 7 DAYS...,"This is DAY 2 Of Learning VICTORY Arr. Patrik Pietschmann (music by Thomas Bergersen) to hopefully being able to play it all the way through one day :) 
This is going to be a long process but I hope it will be worth it!

If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Appreciate the support :)

#twostepsfromhell #patrikpietschmann #victory",https://i.ytimg.com/vi/CHRihdlahFo/default.jpg,120,90,https://i.ytimg.com/vi/CHRihdlahFo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/CHRihdlahFo/hqdefault.jpg,480,360,https://i.ytimg.com/vi/CHRihdlahFo/sddefault.jpg,640,480,https://i.ytimg.com/vi/CHRihdlahFo/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,Trying to play VICTORY arr. Patrik Pietschmann in 7 DAYS...,"This is DAY 2 Of Learning VICTORY Arr. Patrik Pietschmann (music by Thomas Bergersen) to hopefully being able to play it all the way through one day :) 
This is going to be a long process but I hope it will be worth it!

If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Appreciate the support :)

#twostepsfromhell #patrikpietschmann #victory",en-GB,960,22,0,15,"['How to play victory on piano', 'how to play victory', 'victory theme on piano', 'piano cover', 'patrik', 'patrik pietschmann', 'pietschmann cover', 'hardest piano cover', 'hard piano', 'complicated piano piece', 'tried to play piano in 7 days', 'learning hardest piano cover in 7 days', '7 day progression', 'piano progress', 'impossible piano', 'victory piano easy', 'peter buka', 'victory', 'main theme', 'piano version', 'two steps from hell', 'victory two steps', 'victory two steps from hell', 'twostepsfromhell', 'piano']",
youtube#video,Lk7GHW3RpmA-EM5WY44-C-nIV4E,51xc64xfirk,UCgx_iANJu2vdqaVldHn94vg,2022-08-28T12:57:39Z,UCgx_iANJu2vdqaVldHn94vg,Trying to play VICTORY Arr. Patrik Pietschmann in 7 DAYS...,"This is DAY 1 of trying to play Victory by Two Steps From Hell arranged by Patrik Pietschmann. This is a very diverse cover which is one of the reasons I like it so much.
If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Thank you for the support :)


#patrikpietschmann #victory #twostepsfromhell",https://i.ytimg.com/vi/51xc64xfirk/default.jpg,120,90,https://i.ytimg.com/vi/51xc64xfirk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/51xc64xfirk/hqdefault.jpg,480,360,https://i.ytimg.com/vi/51xc64xfirk/sddefault.jpg,640,480,https://i.ytimg.com/vi/51xc64xfirk/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,Trying to play VICTORY Arr. Patrik Pietschmann in 7 DAYS...,"This is DAY 1 of trying to play Victory by Two Steps From Hell arranged by Patrik Pietschmann. This is a very diverse cover which is one of the reasons I like it so much.
If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Thank you for the support :)


#patrikpietschmann #victory #twostepsfromhell",en-GB,2503,68,0,28,"['How to play victory on piano', 'how to play victory', 'victory theme on piano', 'piano cover', 'patrik', 'patrik pietschmann', 'pietschmann cover', 'hardest piano cover', 'hard piano', 'complicated piano piece', 'tried to play piano in 7 days', 'learning hardest piano cover in 7 days', '7 day progression', 'piano progress', 'impossible piano', 'victory piano easy', 'peter buka', 'victory', 'main theme', 'piano version', 'two steps from hell', 'victory two steps', 'victory two steps from hell', 'twostepsfromhell']",
youtube#video,SdAujNtcLy1CcDEEpx4qjhSJE9E,eKS0cPE-tyM,UCgx_iANJu2vdqaVldHn94vg,2022-08-25T16:29:42Z,UCgx_iANJu2vdqaVldHn94vg,Patrik Pietschmann's HARDEST Piano cover | CRAZY FINAL ENDING,"This is the last section of the Theme from Overwatch arranged by Patrik Pietschmann. Arguably one of the hardest piano covers hes posted... This is the follow on video from this one:
https://www.youtube.com/watch?v=7WAjbV9vynI&t=1s

Where I attempt to learn the FULL cover in ONLY 7 DAYS!!


If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Appreciate the support :)



#patrikpietschmann #pianocover",https://i.ytimg.com/vi/eKS0cPE-tyM/default.jpg,120,90,https://i.ytimg.com/vi/eKS0cPE-tyM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/eKS0cPE-tyM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/eKS0cPE-tyM/sddefault.jpg,640,480,https://i.ytimg.com/vi/eKS0cPE-tyM/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,Patrik Pietschmann's HARDEST Piano cover | CRAZY FINAL ENDING,"This is the last section of the Theme from Overwatch arranged by Patrik Pietschmann. Arguably one of the hardest piano covers hes posted... This is the follow on video from this one:
https://www.youtube.com/watch?v=7WAjbV9vynI&t=1s

Where I attempt to learn the FULL cover in ONLY 7 DAYS!!


If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Appreciate the support :)



#patrikpietschmann #pianocover",en-GB,3008,84,0,18,"['How to play overwatch on piano', 'how to play overwatch', 'overwatch theme on piano', 'piano cover', 'patrik', 'patrik pietschmann', 'pietschmann cover', 'hardest piano cover', 'hard piano', 'complicated piano piece', 'tried to play piano in 7 days', 'learning hardest piano cover in 7 days', '7 day progression', 'piano progress', '7 days', 'seven days', 'impossible piano', 'overwatch theme piano easy', 'peter buka', 'piano', 'overwatch', 'main theme', 'piano version', 'sheet music']",
youtube#video,ZLNBgZqSQwxAEBzvng3zB4bMIiY,5lhGLW4zAwM,UCgx_iANJu2vdqaVldHn94vg,2022-08-23T21:42:49Z,UCgx_iANJu2vdqaVldHn94vg,I Attempted Patrik Pietschmanns HARDEST Cover... (CRAZY),"In this video, I play Patrik Pietschmann's arguably most difficult piano cover hes ever posted... Overwatch Main Theme!!
This is an incredibly hard arrangement. If you enjoy this type of content make sure to leave a like and consider subscribing it would mean the world :) thanks for the support!




#patrikpietschmann #pianocover",https://i.ytimg.com/vi/5lhGLW4zAwM/default.jpg,120,90,https://i.ytimg.com/vi/5lhGLW4zAwM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/5lhGLW4zAwM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/5lhGLW4zAwM/sddefault.jpg,640,480,https://i.ytimg.com/vi/5lhGLW4zAwM/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,I Attempted Patrik Pietschmanns HARDEST Cover... (CRAZY),"In this video, I play Patrik Pietschmann's arguably most difficult piano cover hes ever posted... Overwatch Main Theme!!
This is an incredibly hard arrangement. If you enjoy this type of content make sure to leave a like and consider subscribing it would mean the world :) thanks for the support!




#patrikpietschmann #pianocover",en-GB,628,35,0,15,"['How to play overwatch on piano', 'how to play overwatch', 'overwatch theme on piano', 'piano cover', 'patrik', 'patrik pietschmann', 'pietschmann cover', 'hardest piano cover', 'hard piano', 'complicated piano piece', 'tried to play piano in 7 days', 'learning hardest piano cover in 7 days', '7 day progression', 'piano progress', '7 days', 'seven days', 'impossible piano', 'overwatch theme piano easy', 'peter buka', 'piano', 'overwatch', 'main theme', 'sheet music']",
youtube#video,FBYo0CSpL3w6upQi-J_Qy41MqwU,7WAjbV9vynI,UCgx_iANJu2vdqaVldHn94vg,2022-08-22T13:34:27Z,UCgx_iANJu2vdqaVldHn94vg,I Attempted to Learn Patrik Pietschmanns HARDEST Cover in 7 DAYS...,"This is an incredibly hard arrangement and I attempt to learn it in just ONE week! If you enjoy this type of content make sure to leave a like and consider subscribing it would mean the world :) thanks for the support!



#patrikpietschmann #pianocover #overwatch",https://i.ytimg.com/vi/7WAjbV9vynI/default.jpg,120,90,https://i.ytimg.com/vi/7WAjbV9vynI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/7WAjbV9vynI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/7WAjbV9vynI/sddefault.jpg,640,480,https://i.ytimg.com/vi/7WAjbV9vynI/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,I Attempted to Learn Patrik Pietschmanns HARDEST Cover in 7 DAYS...,"This is an incredibly hard arrangement and I attempt to learn it in just ONE week! If you enjoy this type of content make sure to leave a like and consider subscribing it would mean the world :) thanks for the support!



#patrikpietschmann #pianocover #overwatch",en-GB,3223,118,0,22,"['How to play overwatch on piano', 'how to play overwatch', 'overwatch theme on piano', 'piano cover', 'patrik', 'patrik pietschmann', 'pietschmann cover', 'hardest piano cover', 'hard piano', 'complicated piano piece', 'tried to play piano in 7 days', 'learning hardest piano cover in 7 days', '7 day progression', 'piano progress', '7 days', 'seven days', 'impossible piano', 'overwatch theme piano easy', 'peter buka', 'piano', 'overwatch', 'main theme', 'piano version', 'sheet music']",
youtube#video,FoMttyxZG6dRpFvPvO8GRzrO11Q,EPAxAJ00Sdg,UCgx_iANJu2vdqaVldHn94vg,2022-08-14T20:11:50Z,UCgx_iANJu2vdqaVldHn94vg,The Spectre - Alan Walker | Piano Cover Arr. Peter Buka,"Piano Cover Arranged by Peter Buka. The Spectre - Alan Walker
This is an INSANELY HARD Arrangement... I tried my best :)

This is an updated version from 9 months ago when I last tried to play it. As always if you enjoyed the video make sure to leave a like and consider subscribing its free and you can always unsubscribe. Enjoy the video!


Peter Buka arrangement of the spectre by alan walker
peter buka alan walker
piano cover
cover
the spectre
hard piano
hard piano cover peter buka


#alanwalker #peterbuka #thespectre",https://i.ytimg.com/vi/EPAxAJ00Sdg/default.jpg,120,90,https://i.ytimg.com/vi/EPAxAJ00Sdg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/EPAxAJ00Sdg/hqdefault.jpg,480,360,https://i.ytimg.com/vi/EPAxAJ00Sdg/sddefault.jpg,640,480,https://i.ytimg.com/vi/EPAxAJ00Sdg/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,The Spectre - Alan Walker | Piano Cover Arr. Peter Buka,"Piano Cover Arranged by Peter Buka. The Spectre - Alan Walker
This is an INSANELY HARD Arrangement... I tried my best :)

This is an updated version from 9 months ago when I last tried to play it. As always if you enjoyed the video make sure to leave a like and consider subscribing its free and you can always unsubscribe. Enjoy the video!


Peter Buka arrangement of the spectre by alan walker
peter buka alan walker
piano cover
cover
the spectre
hard piano
hard piano cover peter buka


#alanwalker #peterbuka #thespectre",en-GB,872,33,0,20,"['tdunc piano', 'piano', 'piano cover', 'alan walker', 'peter buka', 'the spectre', 'spectre piano', 'the spectre piano cover', 'simple piano cover', 'peter buka piano cover', 'insane piano', 'alan walker the spectee piano', 'alan walker the spectre', 'best piano covers', 'top 10', 'the spectre piano', 'piano covers of popular songs', 'piano cover songs']",
youtube#video,1h1zD99XZsiCEo0sziyNgAMEv6c,udJlMDNxS2U,UCgx_iANJu2vdqaVldHn94vg,2022-08-13T16:14:18Z,UCgx_iANJu2vdqaVldHn94vg,How to Train Your Dragon | Arr. Patrik Pietschmann (Main theme),"This is day 23 of attempting to learn How to train your dragon arranged by Patrik Pietschmann. 

This is the start of learning ""Test Drive"" Patrik Pietschmann's arrangement. This is an incredibly difficult arr. and I will try to clean it up as best I can :) As always make sure to like the video if you haven't already and consider subscribing it would mean the world! Thanks for watching and supporting!



#patrikpietschmann   #pianocover #piano",https://i.ytimg.com/vi/udJlMDNxS2U/default.jpg,120,90,https://i.ytimg.com/vi/udJlMDNxS2U/mqdefault.jpg,320,180,https://i.ytimg.com/vi/udJlMDNxS2U/hqdefault.jpg,480,360,https://i.ytimg.com/vi/udJlMDNxS2U/sddefault.jpg,640,480,https://i.ytimg.com/vi/udJlMDNxS2U/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,How to Train Your Dragon | Arr. Patrik Pietschmann (Main theme),"This is day 23 of attempting to learn How to train your dragon arranged by Patrik Pietschmann. 

This is the start of learning ""Test Drive"" Patrik Pietschmann's arrangement. This is an incredibly difficult arr. and I will try to clean it up as best I can :) As always make sure to like the video if you haven't already and consider subscribing it would mean the world! Thanks for watching and supporting!



#patrikpietschmann   #pianocover #piano",en-GB,2611,86,0,12,"['tdunc piano', 'piano', 'piano cover', 'piano progress', 'progress on piano', 'learning piano', 'hardest piano cover', 'how to train your dragon', 'main theme', 'romantic flight', 'test drive', 'soundtrack', 'john powell', 'piano version', 'sheet music', 'patrik pietschmann', 'cover', 'day 2', 'httyd piano', 'how to train your dragon 3', 'how to train your dragon piano', 'hans zimmer', 'trunc piano']",
youtube#video,4-Z2wuoluQvYkQ9kGgIKO4yF0kI,Pfy3qfx45IU,UCgx_iANJu2vdqaVldHn94vg,2022-08-09T19:00:17Z,UCgx_iANJu2vdqaVldHn94vg,I Attempted To Play PETER BUKA'S MOST Emotional Cover...,"This is Perfect by Ed Sheeran arr. Peter Buka. If you enjoyed this video make sure to leave a like and consider subscribing it really helps the channel out :)) 

This is a beautiful arr. and I will try to clean it up as best I can :))
Perfect - Ed Sheeran Arranged by Peter Buka





Piano progress over 1 day, 1 day of trying to learn piano. Really hard piano melody with octaves and difficult rhythms makes Peter Buka, Believer song hard to learn...




#peterbuka   #pianocover",https://i.ytimg.com/vi/Pfy3qfx45IU/default.jpg,120,90,https://i.ytimg.com/vi/Pfy3qfx45IU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Pfy3qfx45IU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Pfy3qfx45IU/sddefault.jpg,640,480,https://i.ytimg.com/vi/Pfy3qfx45IU/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,I Attempted To Play PETER BUKA'S MOST Emotional Cover...,"This is Perfect by Ed Sheeran arr. Peter Buka. If you enjoyed this video make sure to leave a like and consider subscribing it really helps the channel out :)) 

This is a beautiful arr. and I will try to clean it up as best I can :))
Perfect - Ed Sheeran Arranged by Peter Buka





Piano progress over 1 day, 1 day of trying to learn piano. Really hard piano melody with octaves and difficult rhythms makes Peter Buka, Believer song hard to learn...




#peterbuka   #pianocover",en-GB,1631,93,0,21,"['tdunc piano', 'piano', 'piano cover', 'ed sheeran perfect tutorial', 'ed sheeran perfect cover', 'ed sheeran perfect', 'ed sheeran perfect piano tutorial', 'ed sheeran perfect instrumental', 'perfect instrumental', 'ed sheeran instrumental', 'ed sheeran perfect pianist', 'ed sheeran piano cover', 'ed sheeran perfect piano cover', 'ed sheeran beyonce perfect', 'ed sheeran beyonce perfect piano', 'ed sheeran', 'peter buka', 'perfect', 'music', 'peter buka piano', 'peter bence', 'trunc piano', 'piano music']",
